wrote dict experiments/xtests/dict_11.txt
band=3746663 (UB>253)  cached=0  todo=3746663  geom-already-passed=0
  [geom] cut=325032 survivors=634968 (93s)
  [geom] cut=327537 survivors=637463 (94s)
  [geom] cut=329908 survivors=640092 (96s)
  [geom] cut=330826 survivors=644174 (96s)
  [geom] cut=332000 survivors=648000 (96s)
  [geom] cut=333480 survivors=651520 (96s)
  [geom] cut=335329 survivors=654671 (96s)
  [geom] cut=337515 survivors=657485 (96s)
  [geom] cut=339841 survivors=660159 (96s)
  [geom] cut=342360 survivors=662640 (97s)
  [geom] cut=344770 survivors=665230 (100s)
  [geom] cut=345757 survivors=669243 (100s)
  [geom] cut=347000 survivors=673000 (100s)
  [geom] cut=348464 survivors=676536 (100s)
  [geom] cut=350172 survivors=679828 (100s)
  [geom] cut=352111 survivors=682889 (100s)
  [geom] cut=354265 survivors=685735 (100s)
  [geom] cut=356606 survivors=688394 (100s)
  [geom] cut=359339 survivors=690661 (101s)
  [geom] cut=361925 survivors=693075 (103s)
  [geom] cut=363146 survivors=696854 (103s)
  [geom] cut=364600 survivors=700400 (103s)
  [geom] cut=366313 survivors=703687 (103s)
  [geom] cut=368206 survivors=706794 (103s)
  [geom] cut=370356 survivors=709644 (104s)
  [geom] cut=372702 survivors=712298 (104s)
  [geom] cut=375279 survivors=714721 (104s)
  [geom] cut=378309 survivors=716691 (105s)
  [geom] cut=380759 survivors=719241 (108s)
  [geom] cut=382272 survivors=722728 (108s)
  [geom] cut=384012 survivors=725988 (108s)
  [geom] cut=385999 survivors=729001 (108s)
  [geom] cut=388256 survivors=731744 (108s)
  [geom] cut=390751 survivors=734249 (108s)
  [geom] cut=393541 survivors=736459 (108s)
  [geom] cut=396847 survivors=738153 (108s)
  [geom] cut=398985 survivors=741015 (111s)
  [geom] cut=399235 survivors=745765 (114s)
  [geom] cut=399636 survivors=750364 (114s)
  [geom] cut=400207 survivors=754793 (115s)
  [geom] cut=401035 survivors=758965 (115s)
  [geom] cut=402148 survivors=762852 (115s)
  [geom] cut=403478 survivors=766522 (115s)
  [geom] cut=405320 survivors=769680 (116s)
  [geom] cut=405731 survivors=774269 (116s)
  [geom] cut=406004 survivors=778996 (116s)
  [geom] cut=406307 survivors=783693 (116s)
  [geom] cut=406732 survivors=788268 (116s)
  [geom] cut=407320 survivors=792680 (116s)
  [geom] cut=408096 survivors=796904 (118s)
  [geom] cut=409072 survivors=800928 (118s)
  [geom] cut=410270 survivors=804730 (118s)
  [geom] cut=411705 survivors=808295 (119s)
  [geom] cut=411940 survivors=813060 (121s)
  [geom] cut=412231 survivors=817769 (121s)
  [geom] cut=412689 survivors=822311 (121s)
  [geom] cut=413208 survivors=826792 (121s)
  [geom] cut=413835 survivors=831165 (121s)
  [geom] cut=414634 survivors=835366 (121s)
  [geom] cut=415578 survivors=839422 (121s)
  [geom] cut=416761 survivors=843239 (121s)
  [geom] cut=418243 survivors=846757 (123s)
  [geom] cut=419674 survivors=850326 (125s)
  [geom] cut=420054 survivors=854946 (125s)
  [geom] cut=420455 survivors=859545 (125s)
  [geom] cut=421003 survivors=863997 (125s)
  [geom] cut=421592 survivors=868408 (125s)
  [geom] cut=422355 survivors=872645 (125s)
  [geom] cut=423311 survivors=876689 (125s)
  [geom] cut=424436 survivors=880564 (125s)
  [geom] cut=425822 survivors=884178 (125s)
  [geom] cut=427509 survivors=887491 (125s)
  [geom] cut=429320 survivors=890680 (126s)
  [geom] cut=429794 survivors=895206 (130s)
  [geom] cut=430221 survivors=899779 (130s)
  [geom] cut=430811 survivors=904189 (130s)
  [geom] cut=431572 survivors=908428 (130s)
  [geom] cut=432548 survivors=912452 (130s)
  [geom] cut=433550 survivors=916450 (130s)
  [geom] cut=434585 survivors=920415 (130s)
  [geom] cut=435864 survivors=924136 (130s)
  [geom] cut=437440 survivors=927560 (130s)
  [geom] cut=439365 survivors=930635 (130s)
  [geom] cut=441232 survivors=933768 (131s)
  [geom] cut=441876 survivors=938124 (133s)
  [geom] cut=442460 survivors=942540 (133s)
  [geom] cut=443232 survivors=946768 (134s)
  [geom] cut=444190 survivors=950810 (134s)
  [geom] cut=445390 survivors=954610 (134s)
  [geom] cut=446403 survivors=958597 (134s)
  [geom] cut=447671 survivors=962329 (134s)
  [geom] cut=449201 survivors=965799 (134s)
  [geom] cut=451020 survivors=968980 (134s)
  [geom] cut=453150 survivors=971850 (134s)
  [geom] cut=455244 survivors=974756 (136s)
  [geom] cut=456088 survivors=978912 (139s)
  [geom] cut=456843 survivors=983157 (139s)
  [geom] cut=457819 survivors=987181 (139s)
  [geom] cut=458793 survivors=991207 (139s)
  [geom] cut=459752 survivors=995248 (139s)
  [geom] cut=461028 survivors=998972 (139s)
